Weapon1,Weapon2,Material1,Material2,Hypothesis,Total Cells,Matching Cells,Type1,Type2
7b5563a5da,d00bf582d1,Brass,Brass,0,21,0,85b3,125b
d00bf582d1,bf39a74355,Brass,Nickel,0,16,1,125b,85b3
bf39a74355,d00bf582d1,Nickel,Brass,0,32,1,85b3,125b
d00bf582d1,96682fe629,Brass,Nickel,0,16,0,125b,85b3
96682fe629,d00bf582d1,Nickel,Brass,0,30,1,85b3,125b
d00bf582d1,63e2a29286,Brass,Nickel,0,16,1,125b,85b3
63e2a29286,d00bf582d1,Nickel,Brass,0,25,1,85b3,125b
d00bf582d1,4604a209c8,Brass,Nickel,0,16,1,125b,85b3
4604a209c8,d00bf582d1,Nickel,Brass,0,26,1,85b3,125b
9f5cee2a11,b4f6763191,Nickel,Nickel,0,25,2,125b,125b
b4f6763191,9f5cee2a11,Nickel,Nickel,0,21,1,125b,125b
9f5cee2a11,eb19c4c309,Nickel,Nickel,0,25,1,125b,125b
eb19c4c309,9f5cee2a11,Nickel,Nickel,0,23,1,125b,125b
9f5cee2a11,3c6819beb9,Nickel,Brass,0,25,1,125b,125b
3c6819beb9,9f5cee2a11,Brass,Nickel,0,16,0,125b,125b
9f5cee2a11,88c293654f,Nickel,Nickel,0,25,1,125b,125b
88c293654f,9f5cee2a11,Nickel,Nickel,0,28,2,125b,125b
9f5cee2a11,d5070cee0f,Nickel,Nickel,0,25,2,125b,125b
d5070cee0f,9f5cee2a11,Nickel,Nickel,0,26,1,125b,125b
9f5cee2a11,27c03bf211,Nickel,Nickel,0,25,1,125b,125b
27c03bf211,9f5cee2a11,Nickel,Nickel,0,26,2,125b,125b
9f5cee2a11,a80b46b6d1,Nickel,Brass,0,25,3,125b,125b
a80b46b6d1,9f5cee2a11,Brass,Nickel,0,23,2,125b,125b
9f5cee2a11,8197f401c9,Nickel,Nickel,0,25,1,125b,125b
8197f401c9,9f5cee2a11,Nickel,Nickel,0,23,1,125b,125b
9f5cee2a11,bf77a5ca9b,Nickel,Brass,0,25,2,125b,125b
bf77a5ca9b,9f5cee2a11,Brass,Nickel,0,23,1,125b,125b
9f5cee2a11,a3b1085bea,Nickel,Brass,0,25,1,125b,125b
a3b1085bea,9f5cee2a11,Brass,Nickel,0,18,0,125b,125b
9f5cee2a11,803e2e304c,Nickel,Nickel,0,25,1,125b,125b
803e2e304c,9f5cee2a11,Nickel,Nickel,0,26,2,125b,125b
9f5cee2a11,5187134316,Nickel,Brass,0,25,1,125b,125b
5187134316,9f5cee2a11,Brass,Nickel,0,26,2,125b,125b
9f5cee2a11,81a541161d,Nickel,Brass,0,25,2,125b,125b
81a541161d,9f5cee2a11,Brass,Nickel,0,23,1,125b,125b
9f5cee2a11,6e46d2b898,Nickel,Brass,0,25,1,125b,125b
6e46d2b898,9f5cee2a11,Brass,Nickel,0,11,0,125b,125b
9f5cee2a11,db4804f266,Nickel,Nickel,0,25,1,125b,125b
db4804f266,9f5cee2a11,Nickel,Nickel,0,23,2,125b,125b
9f5cee2a11,a54ce43a84,Nickel,Nickel,0,25,2,125b,125b
a54ce43a84,9f5cee2a11,Nickel,Nickel,0,23,2,125b,125b
9f5cee2a11,0db08b7f9e,Nickel,Nickel,0,25,1,125b,125b
0db08b7f9e,9f5cee2a11,Nickel,Nickel,0,20,0,125b,125b
9f5cee2a11,9c6504e345,Nickel,Brass,0,25,1,125b,125b
9c6504e345,9f5cee2a11,Brass,Nickel,0,24,2,125b,125b
9f5cee2a11,3443ea5ba5,Nickel,Brass,0,25,1,125b,125b
3443ea5ba5,9f5cee2a11,Brass,Nickel,0,30,2,125b,125b
9f5cee2a11,1f2544214d,Nickel,Nickel,0,25,2,125b,125b
1f2544214d,9f5cee2a11,Nickel,Nickel,0,26,2,125b,125b
9f5cee2a11,0e45ff7118,Nickel,Brass,0,25,2,125b,125b
0e45ff7118,9f5cee2a11,Brass,Nickel,0,16,2,125b,125b
9f5cee2a11,c2081b71be,Nickel,Nickel,0,25,1,125b,125b
c2081b71be,9f5cee2a11,Nickel,Nickel,0,21,1,125b,125b
9f5cee2a11,4e0193ff9e,Nickel,Nickel,0,25,2,125b,125b
4e0193ff9e,9f5cee2a11,Nickel,Nickel,0,27,2,125b,125b
9f5cee2a11,2d95605114,Nickel,Brass,0,25,1,125b,fcc2
2d95605114,9f5cee2a11,Brass,Nickel,0,43,2,fcc2,125b
9f5cee2a11,84106ae247,Nickel,Nickel,0,25,1,125b,fcc2
84106ae247,9f5cee2a11,Nickel,Nickel,0,48,1,fcc2,125b
9f5cee2a11,eb358a4d60,Nickel,Brass,0,25,1,125b,fcc2
eb358a4d60,9f5cee2a11,Brass,Nickel,0,28,0,fcc2,125b
9f5cee2a11,dc441ada9f,Nickel,Nickel,0,25,1,125b,fcc2
dc441ada9f,9f5cee2a11,Nickel,Nickel,0,50,1,fcc2,125b
9f5cee2a11,5d25cd3446,Nickel,Nickel,0,25,0,125b,fcc2
5d25cd3446,9f5cee2a11,Nickel,Nickel,0,34,1,fcc2,125b
9f5cee2a11,5b23b59131,Nickel,Brass,0,25,1,125b,fcc2
5b23b59131,9f5cee2a11,Brass,Nickel,0,44,2,fcc2,125b
9f5cee2a11,a672c8a1fa,Nickel,Brass,0,25,1,125b,fcc2
a672c8a1fa,9f5cee2a11,Brass,Nickel,0,34,1,fcc2,125b
9f5cee2a11,247918f662,Nickel,Nickel,0,25,0,125b,fcc2
247918f662,9f5cee2a11,Nickel,Nickel,0,44,1,fcc2,125b
9f5cee2a11,55353f0163,Nickel,Nickel,0,25,2,125b,fcc2
55353f0163,9f5cee2a11,Nickel,Nickel,0,56,1,fcc2,125b
9f5cee2a11,02947d29e4,Nickel,Nickel,0,25,1,125b,2031
02947d29e4,9f5cee2a11,Nickel,Nickel,0,31,1,2031,125b
9f5cee2a11,e86c75e79f,Nickel,Nickel,0,25,0,125b,2031
e86c75e79f,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,b3ac369bf4,Nickel,Nickel,0,25,0,125b,2031
b3ac369bf4,9f5cee2a11,Nickel,Nickel,0,31,1,2031,125b
9f5cee2a11,486a559005,Nickel,Brass,0,25,1,125b,2031
486a559005,9f5cee2a11,Brass,Nickel,0,27,0,2031,125b
9f5cee2a11,c720426380,Nickel,Nickel,0,25,2,125b,2031
c720426380,9f5cee2a11,Nickel,Nickel,0,33,1,2031,125b
9f5cee2a11,e94f036fc5,Nickel,Nickel,0,25,1,125b,2031
e94f036fc5,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,76bc55555d,Nickel,Nickel,0,25,2,125b,2031
76bc55555d,9f5cee2a11,Nickel,Nickel,0,37,2,2031,125b
9f5cee2a11,fc45467ffe,Nickel,Nickel,0,25,1,125b,2031
fc45467ffe,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,75bfb64db5,Nickel,Nickel,0,25,1,125b,2031
75bfb64db5,9f5cee2a11,Nickel,Nickel,0,37,2,2031,125b
9f5cee2a11,376243150e,Nickel,Nickel,0,25,1,125b,2031
376243150e,9f5cee2a11,Nickel,Nickel,0,32,0,2031,125b
9f5cee2a11,38ef822a2c,Nickel,Nickel,0,25,0,125b,2031
38ef822a2c,9f5cee2a11,Nickel,Nickel,0,20,1,2031,125b
9f5cee2a11,c19c27cb07,Nickel,Nickel,0,25,0,125b,2031
c19c27cb07,9f5cee2a11,Nickel,Nickel,0,23,1,2031,125b
9f5cee2a11,ebeb95ffcb,Nickel,Nickel,0,25,1,125b,2031
ebeb95ffcb,9f5cee2a11,Nickel,Nickel,0,26,1,2031,125b
9f5cee2a11,054ff5af96,Nickel,Nickel,0,25,1,125b,2031
054ff5af96,9f5cee2a11,Nickel,Nickel,0,30,2,2031,125b
9f5cee2a11,47e4c51fd8,Nickel,Nickel,0,25,2,125b,2031
47e4c51fd8,9f5cee2a11,Nickel,Nickel,0,31,0,2031,125b
9f5cee2a11,f15352c9a3,Nickel,Nickel,0,25,1,125b,2031
f15352c9a3,9f5cee2a11,Nickel,Nickel,0,24,2,2031,125b
9f5cee2a11,9086d2ca3d,Nickel,Nickel,0,25,1,125b,2031
9086d2ca3d,9f5cee2a11,Nickel,Nickel,0,28,1,2031,125b
9f5cee2a11,d0c419dc2a,Nickel,Nickel,0,25,2,125b,2031
d0c419dc2a,9f5cee2a11,Nickel,Nickel,0,28,1,2031,125b
9f5cee2a11,5bd399d4e4,Nickel,Nickel,0,25,1,125b,2031
5bd399d4e4,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,e71cf87e3f,Nickel,Nickel,0,25,2,125b,2031
e71cf87e3f,9f5cee2a11,Nickel,Nickel,0,27,1,2031,125b
9f5cee2a11,405e6fb3cc,Nickel,Nickel,0,25,1,125b,2031
405e6fb3cc,9f5cee2a11,Nickel,Nickel,0,24,1,2031,125b
9f5cee2a11,9832ccda19,Nickel,Nickel,0,25,2,125b,2031
9832ccda19,9f5cee2a11,Nickel,Nickel,0,32,1,2031,125b
9f5cee2a11,fd7f2ac2e6,Nickel,Nickel,0,25,1,125b,2031
fd7f2ac2e6,9f5cee2a11,Nickel,Nickel,0,28,1,2031,125b
9f5cee2a11,7eb73b69a2,Nickel,Nickel,0,25,2,125b,2031
7eb73b69a2,9f5cee2a11,Nickel,Nickel,0,16,1,2031,125b
9f5cee2a11,452fe434c6,Nickel,Brass,0,25,1,125b,2031
452fe434c6,9f5cee2a11,Brass,Nickel,0,30,1,2031,125b
9f5cee2a11,afed40ee94,Nickel,Nickel,0,25,1,125b,2031
afed40ee94,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,092733cb5a,Nickel,Nickel,0,25,1,125b,2031
092733cb5a,9f5cee2a11,Nickel,Nickel,0,30,2,2031,125b
9f5cee2a11,1a032b03d2,Nickel,Nickel,0,25,0,125b,2031
1a032b03d2,9f5cee2a11,Nickel,Nickel,0,25,1,2031,125b
9f5cee2a11,80bcb3c703,Nickel,Nickel,0,25,1,125b,2031
80bcb3c703,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,20687884b3,Nickel,Nickel,0,25,1,125b,2031
20687884b3,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,934c7e7ee4,Nickel,Nickel,0,25,1,125b,2031
934c7e7ee4,9f5cee2a11,Nickel,Nickel,0,27,1,2031,125b
9f5cee2a11,0dd2c0579c,Nickel,Nickel,0,25,1,125b,2031
0dd2c0579c,9f5cee2a11,Nickel,Nickel,0,24,0,2031,125b
9f5cee2a11,dc7048e78d,Nickel,Brass,0,25,2,125b,2031
dc7048e78d,9f5cee2a11,Brass,Nickel,0,29,1,2031,125b
9f5cee2a11,85f0782ccf,Nickel,Nickel,0,25,1,125b,2031
85f0782ccf,9f5cee2a11,Nickel,Nickel,0,31,1,2031,125b
9f5cee2a11,cf64a06a77,Nickel,Nickel,0,25,0,125b,2031
cf64a06a77,9f5cee2a11,Nickel,Nickel,0,31,1,2031,125b
9f5cee2a11,55fd02a3a3,Nickel,Nickel,0,25,1,125b,2031
55fd02a3a3,9f5cee2a11,Nickel,Nickel,0,30,1,2031,125b
9f5cee2a11,013b07f331,Nickel,Nickel,0,25,1,125b,2031
013b07f331,9f5cee2a11,Nickel,Nickel,0,30,2,2031,125b
9f5cee2a11,a987dc8828,Nickel,Nickel,0,25,2,125b,2031
a987dc8828,9f5cee2a11,Nickel,Nickel,0,22,1,2031,125b
9f5cee2a11,39199f2515,Nickel,Nickel,0,25,1,125b,85b3
39199f2515,9f5cee2a11,Nickel,Nickel,0,24,1,85b3,125b
9f5cee2a11,ea52448b24,Nickel,Brass,0,25,1,125b,85b3
ea52448b24,9f5cee2a11,Brass,Nickel,0,20,1,85b3,125b
9f5cee2a11,e276fdcf6d,Nickel,Brass,0,25,1,125b,85b3
e276fdcf6d,9f5cee2a11,Brass,Nickel,0,16,0,85b3,125b
9f5cee2a11,674b436f3a,Nickel,Nickel,0,25,1,125b,85b3
674b436f3a,9f5cee2a11,Nickel,Nickel,0,21,1,85b3,125b
9f5cee2a11,1a77ba21c8,Nickel,Brass,0,25,1,125b,85b3
1a77ba21c8,9f5cee2a11,Brass,Nickel,0,19,0,85b3,125b
9f5cee2a11,f32a57a32f,Nickel,Nickel,0,25,0,125b,85b3
f32a57a32f,9f5cee2a11,Nickel,Nickel,0,15,1,85b3,125b
9f5cee2a11,1dcecfe7ef,Nickel,Nickel,0,25,1,125b,85b3
1dcecfe7ef,9f5cee2a11,Nickel,Nickel,0,18,1,85b3,125b
9f5cee2a11,e1d10c4c9a,Nickel,Brass,0,25,1,125b,85b3
e1d10c4c9a,9f5cee2a11,Brass,Nickel,0,21,1,85b3,125b
9f5cee2a11,5d578deaca,Nickel,Nickel,0,25,0,125b,85b3
5d578deaca,9f5cee2a11,Nickel,Nickel,0,23,1,85b3,125b
9f5cee2a11,bd9ba9bfd9,Nickel,Nickel,0,25,1,125b,85b3
bd9ba9bfd9,9f5cee2a11,Nickel,Nickel,0,30,1,85b3,125b
9f5cee2a11,969de41074,Nickel,Nickel,0,25,2,125b,85b3
969de41074,9f5cee2a11,Nickel,Nickel,0,18,1,85b3,125b
9f5cee2a11,f8a165aa6d,Nickel,Nickel,0,25,1,125b,85b3
f8a165aa6d,9f5cee2a11,Nickel,Nickel,0,25,1,85b3,125b
9f5cee2a11,58690e69c3,Nickel,Brass,0,25,1,125b,85b3
58690e69c3,9f5cee2a11,Brass,Nickel,0,22,1,85b3,125b
9f5cee2a11,419d3b7b8b,Nickel,Brass,0,25,1,125b,85b3
419d3b7b8b,9f5cee2a11,Brass,Nickel,0,18,1,85b3,125b
9f5cee2a11,24f6dbda7e,Nickel,Nickel,0,25,1,125b,85b3
24f6dbda7e,9f5cee2a11,Nickel,Nickel,0,26,1,85b3,125b
9f5cee2a11,e67eb5a673,Nickel,Nickel,0,25,1,125b,85b3
e67eb5a673,9f5cee2a11,Nickel,Nickel,0,25,1,85b3,125b
9f5cee2a11,61668d1fb7,Nickel,Brass,0,25,0,125b,85b3
61668d1fb7,9f5cee2a11,Brass,Nickel,0,20,1,85b3,125b
9f5cee2a11,5f8cdc8a2c,Nickel,Brass,0,25,1,125b,85b3
5f8cdc8a2c,9f5cee2a11,Brass,Nickel,0,22,0,85b3,125b
9f5cee2a11,328b732c85,Nickel,Brass,0,25,2,125b,85b3
328b732c85,9f5cee2a11,Brass,Nickel,0,18,1,85b3,125b
9f5cee2a11,a98af1afc1,Nickel,Nickel,0,25,1,125b,85b3
a98af1afc1,9f5cee2a11,Nickel,Nickel,0,30,1,85b3,125b
9f5cee2a11,bbc3c2b96b,Nickel,Nickel,0,25,1,125b,85b3
bbc3c2b96b,9f5cee2a11,Nickel,Nickel,0,26,1,85b3,125b
9f5cee2a11,d6a27920cc,Nickel,Nickel,0,25,2,125b,85b3
d6a27920cc,9f5cee2a11,Nickel,Nickel,0,28,1,85b3,125b
9f5cee2a11,8c30b73ef2,Nickel,Brass,0,25,1,125b,85b3
8c30b73ef2,9f5cee2a11,Brass,Nickel,0,16,0,85b3,125b
9f5cee2a11,c28d051c91,Nickel,Nickel,0,25,0,125b,85b3
c28d051c91,9f5cee2a11,Nickel,Nickel,0,19,1,85b3,125b
9f5cee2a11,1a06517ab5,Nickel,Brass,0,25,0,125b,85b3
1a06517ab5,9f5cee2a11,Brass,Nickel,0,22,1,85b3,125b
9f5cee2a11,d632324bc2,Nickel,Brass,0,25,1,125b,85b3
d632324bc2,9f5cee2a11,Brass,Nickel,0,19,0,85b3,125b
9f5cee2a11,0ae9089aac,Nickel,Nickel,0,25,1,125b,85b3
0ae9089aac,9f5cee2a11,Nickel,Nickel,0,37,1,85b3,125b
9f5cee2a11,c8cf7b0a72,Nickel,Nickel,0,25,2,125b,85b3
c8cf7b0a72,9f5cee2a11,Nickel,Nickel,0,23,1,85b3,125b
9f5cee2a11,3cb96b1795,Nickel,Brass,0,25,1,125b,85b3
3cb96b1795,9f5cee2a11,Brass,Nickel,0,22,0,85b3,125b
9f5cee2a11,5124e63bf7,Nickel,Nickel,0,25,1,125b,85b3
5124e63bf7,9f5cee2a11,Nickel,Nickel,0,29,1,85b3,125b
9f5cee2a11,738f1f49ca,Nickel,Nickel,0,25,2,125b,85b3
738f1f49ca,9f5cee2a11,Nickel,Nickel,0,20,1,85b3,125b
9f5cee2a11,f7d102c093,Nickel,Nickel,0,25,1,125b,85b3
f7d102c093,9f5cee2a11,Nickel,Nickel,0,26,1,85b3,125b
9f5cee2a11,b183ad90fd,Nickel,Brass,0,25,1,125b,85b3
b183ad90fd,9f5cee2a11,Brass,Nickel,0,18,1,85b3,125b
9f5cee2a11,7b5563a5da,Nickel,Brass,0,25,1,125b,85b3
7b5563a5da,9f5cee2a11,Brass,Nickel,0,21,1,85b3,125b
9f5cee2a11,bf39a74355,Nickel,Nickel,0,25,1,125b,85b3
bf39a74355,9f5cee2a11,Nickel,Nickel,0,32,1,85b3,125b
9f5cee2a11,96682fe629,Nickel,Nickel,0,25,1,125b,85b3
96682fe629,9f5cee2a11,Nickel,Nickel,0,30,1,85b3,125b
9f5cee2a11,63e2a29286,Nickel,Nickel,0,25,2,125b,85b3
63e2a29286,9f5cee2a11,Nickel,Nickel,0,25,0,85b3,125b
9f5cee2a11,4604a209c8,Nickel,Nickel,0,25,1,125b,85b3
4604a209c8,9f5cee2a11,Nickel,Nickel,0,26,1,85b3,125b
b4f6763191,eb19c4c309,Nickel,Nickel,0,21,1,125b,125b
eb19c4c309,b4f6763191,Nickel,Nickel,0,23,1,125b,125b
b4f6763191,3c6819beb9,Nickel,Brass,0,21,1,125b,125b
3c6819beb9,b4f6763191,Brass,Nickel,0,16,1,125b,125b
b4f6763191,88c293654f,Nickel,Nickel,0,21,1,125b,125b
88c293654f,b4f6763191,Nickel,Nickel,0,28,2,125b,125b
b4f6763191,d5070cee0f,Nickel,Nickel,0,21,0,125b,125b
d5070cee0f,b4f6763191,Nickel,Nickel,0,26,2,125b,125b
b4f6763191,27c03bf211,Nickel,Nickel,0,21,1,125b,125b
27c03bf211,b4f6763191,Nickel,Nickel,0,26,2,125b,125b
b4f6763191,a80b46b6d1,Nickel,Brass,0,21,1,125b,125b
a80b46b6d1,b4f6763191,Brass,Nickel,0,23,2,125b,125b
b4f6763191,8197f401c9,Nickel,Nickel,0,21,2,125b,125b
8197f401c9,b4f6763191,Nickel,Nickel,0,23,1,125b,125b
b4f6763191,bf77a5ca9b,Nickel,Brass,0,21,1,125b,125b
bf77a5ca9b,b4f6763191,Brass,Nickel,0,23,2,125b,125b
b4f6763191,a3b1085bea,Nickel,Brass,0,21,2,125b,125b
a3b1085bea,b4f6763191,Brass,Nickel,0,18,1,125b,125b
b4f6763191,803e2e304c,Nickel,Nickel,0,21,1,125b,125b
803e2e304c,b4f6763191,Nickel,Nickel,0,26,2,125b,125b
b4f6763191,5187134316,Nickel,Brass,0,21,0,125b,125b
5187134316,b4f6763191,Brass,Nickel,0,26,2,125b,125b
b4f6763191,81a541161d,Nickel,Brass,0,21,1,125b,125b
81a541161d,b4f6763191,Brass,Nickel,0,23,0,125b,125b
b4f6763191,6e46d2b898,Nickel,Brass,0,21,0,125b,125b
6e46d2b898,b4f6763191,Brass,Nickel,0,11,2,125b,125b
b4f6763191,db4804f266,Nickel,Nickel,0,21,1,125b,125b
db4804f266,b4f6763191,Nickel,Nickel,0,23,1,125b,125b
b4f6763191,a54ce43a84,Nickel,Nickel,0,21,1,125b,125b
a54ce43a84,b4f6763191,Nickel,Nickel,0,23,2,125b,125b
b4f6763191,0db08b7f9e,Nickel,Nickel,0,21,1,125b,125b
0db08b7f9e,b4f6763191,Nickel,Nickel,0,20,2,125b,125b
b4f6763191,9c6504e345,Nickel,Brass,0,21,1,125b,125b
9c6504e345,b4f6763191,Brass,Nickel,0,24,1,125b,125b
b4f6763191,3443ea5ba5,Nickel,Brass,0,21,1,125b,125b
3443ea5ba5,b4f6763191,Brass,Nickel,0,30,2,125b,125b
b4f6763191,1f2544214d,Nickel,Nickel,0,21,2,125b,125b
1f2544214d,b4f6763191,Nickel,Nickel,0,26,1,125b,125b
b4f6763191,0e45ff7118,Nickel,Brass,0,21,1,125b,125b
0e45ff7118,b4f6763191,Brass,Nickel,0,16,1,125b,125b
b4f6763191,c2081b71be,Nickel,Nickel,0,21,1,125b,125b
c2081b71be,b4f6763191,Nickel,Nickel,0,21,2,125b,125b
b4f6763191,4e0193ff9e,Nickel,Nickel,0,21,1,125b,125b
4e0193ff9e,b4f6763191,Nickel,Nickel,0,27,1,125b,125b
b4f6763191,2d95605114,Nickel,Brass,0,21,1,125b,fcc2
2d95605114,b4f6763191,Brass,Nickel,0,43,2,fcc2,125b
b4f6763191,84106ae247,Nickel,Nickel,0,21,1,125b,fcc2
84106ae247,b4f6763191,Nickel,Nickel,0,48,1,fcc2,125b
b4f6763191,eb358a4d60,Nickel,Brass,0,21,1,125b,fcc2
eb358a4d60,b4f6763191,Brass,Nickel,0,28,2,fcc2,125b
b4f6763191,dc441ada9f,Nickel,Nickel,0,21,1,125b,fcc2
dc441ada9f,b4f6763191,Nickel,Nickel,0,50,2,fcc2,125b
b4f6763191,5d25cd3446,Nickel,Nickel,0,21,0,125b,fcc2
5d25cd3446,b4f6763191,Nickel,Nickel,0,34,1,fcc2,125b
b4f6763191,5b23b59131,Nickel,Brass,0,21,0,125b,fcc2
5b23b59131,b4f6763191,Brass,Nickel,0,44,2,fcc2,125b
b4f6763191,a672c8a1fa,Nickel,Brass,0,21,1,125b,fcc2
a672c8a1fa,b4f6763191,Brass,Nickel,0,34,2,fcc2,125b
b4f6763191,247918f662,Nickel,Nickel,0,21,0,125b,fcc2
247918f662,b4f6763191,Nickel,Nickel,0,44,1,fcc2,125b
b4f6763191,55353f0163,Nickel,Nickel,0,21,0,125b,fcc2
55353f0163,b4f6763191,Nickel,Nickel,0,56,2,fcc2,125b
b4f6763191,02947d29e4,Nickel,Nickel,0,21,1,125b,2031
02947d29e4,b4f6763191,Nickel,Nickel,0,31,1,2031,125b
b4f6763191,e86c75e79f,Nickel,Nickel,0,21,1,125b,2031
e86c75e79f,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,b3ac369bf4,Nickel,Nickel,0,21,2,125b,2031
b3ac369bf4,b4f6763191,Nickel,Nickel,0,31,1,2031,125b
b4f6763191,486a559005,Nickel,Brass,0,21,1,125b,2031
486a559005,b4f6763191,Brass,Nickel,0,27,1,2031,125b
b4f6763191,c720426380,Nickel,Nickel,0,21,0,125b,2031
c720426380,b4f6763191,Nickel,Nickel,0,33,1,2031,125b
b4f6763191,e94f036fc5,Nickel,Nickel,0,21,1,125b,2031
e94f036fc5,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,76bc55555d,Nickel,Nickel,0,21,1,125b,2031
76bc55555d,b4f6763191,Nickel,Nickel,0,37,2,2031,125b
b4f6763191,fc45467ffe,Nickel,Nickel,0,21,1,125b,2031
fc45467ffe,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,75bfb64db5,Nickel,Nickel,0,21,0,125b,2031
75bfb64db5,b4f6763191,Nickel,Nickel,0,37,1,2031,125b
b4f6763191,376243150e,Nickel,Nickel,0,21,1,125b,2031
376243150e,b4f6763191,Nickel,Nickel,0,32,1,2031,125b
b4f6763191,38ef822a2c,Nickel,Nickel,0,21,1,125b,2031
38ef822a2c,b4f6763191,Nickel,Nickel,0,20,0,2031,125b
b4f6763191,c19c27cb07,Nickel,Nickel,0,21,1,125b,2031
c19c27cb07,b4f6763191,Nickel,Nickel,0,23,1,2031,125b
b4f6763191,ebeb95ffcb,Nickel,Nickel,0,21,1,125b,2031
ebeb95ffcb,b4f6763191,Nickel,Nickel,0,26,1,2031,125b
b4f6763191,054ff5af96,Nickel,Nickel,0,21,2,125b,2031
054ff5af96,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,47e4c51fd8,Nickel,Nickel,0,21,1,125b,2031
47e4c51fd8,b4f6763191,Nickel,Nickel,0,31,1,2031,125b
b4f6763191,f15352c9a3,Nickel,Nickel,0,21,1,125b,2031
f15352c9a3,b4f6763191,Nickel,Nickel,0,24,2,2031,125b
b4f6763191,9086d2ca3d,Nickel,Nickel,0,21,1,125b,2031
9086d2ca3d,b4f6763191,Nickel,Nickel,0,28,1,2031,125b
b4f6763191,d0c419dc2a,Nickel,Nickel,0,21,1,125b,2031
d0c419dc2a,b4f6763191,Nickel,Nickel,0,28,1,2031,125b
b4f6763191,5bd399d4e4,Nickel,Nickel,0,21,0,125b,2031
5bd399d4e4,b4f6763191,Nickel,Nickel,0,30,2,2031,125b
b4f6763191,e71cf87e3f,Nickel,Nickel,0,21,0,125b,2031
e71cf87e3f,b4f6763191,Nickel,Nickel,0,27,2,2031,125b
b4f6763191,405e6fb3cc,Nickel,Nickel,0,21,1,125b,2031
405e6fb3cc,b4f6763191,Nickel,Nickel,0,24,1,2031,125b
b4f6763191,9832ccda19,Nickel,Nickel,0,21,1,125b,2031
9832ccda19,b4f6763191,Nickel,Nickel,0,32,1,2031,125b
b4f6763191,fd7f2ac2e6,Nickel,Nickel,0,21,1,125b,2031
fd7f2ac2e6,b4f6763191,Nickel,Nickel,0,28,1,2031,125b
b4f6763191,7eb73b69a2,Nickel,Nickel,0,21,1,125b,2031
7eb73b69a2,b4f6763191,Nickel,Nickel,0,16,2,2031,125b
b4f6763191,452fe434c6,Nickel,Brass,0,21,2,125b,2031
452fe434c6,b4f6763191,Brass,Nickel,0,30,1,2031,125b
b4f6763191,afed40ee94,Nickel,Nickel,0,21,2,125b,2031
afed40ee94,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,092733cb5a,Nickel,Nickel,0,21,1,125b,2031
092733cb5a,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,1a032b03d2,Nickel,Nickel,0,21,0,125b,2031
1a032b03d2,b4f6763191,Nickel,Nickel,0,25,1,2031,125b
b4f6763191,80bcb3c703,Nickel,Nickel,0,21,1,125b,2031
80bcb3c703,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,20687884b3,Nickel,Nickel,0,21,1,125b,2031
20687884b3,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,934c7e7ee4,Nickel,Nickel,0,21,2,125b,2031
934c7e7ee4,b4f6763191,Nickel,Nickel,0,27,1,2031,125b
b4f6763191,0dd2c0579c,Nickel,Nickel,0,21,2,125b,2031
0dd2c0579c,b4f6763191,Nickel,Nickel,0,24,1,2031,125b
b4f6763191,dc7048e78d,Nickel,Brass,0,21,1,125b,2031
dc7048e78d,b4f6763191,Brass,Nickel,0,29,1,2031,125b
b4f6763191,85f0782ccf,Nickel,Nickel,0,21,1,125b,2031
85f0782ccf,b4f6763191,Nickel,Nickel,0,31,2,2031,125b
b4f6763191,cf64a06a77,Nickel,Nickel,0,21,1,125b,2031
cf64a06a77,b4f6763191,Nickel,Nickel,0,31,1,2031,125b
b4f6763191,55fd02a3a3,Nickel,Nickel,0,21,1,125b,2031
55fd02a3a3,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,013b07f331,Nickel,Nickel,0,21,1,125b,2031
013b07f331,b4f6763191,Nickel,Nickel,0,30,1,2031,125b
b4f6763191,a987dc8828,Nickel,Nickel,0,21,0,125b,2031
a987dc8828,b4f6763191,Nickel,Nickel,0,22,0,2031,125b
b4f6763191,39199f2515,Nickel,Nickel,0,21,1,125b,85b3
39199f2515,b4f6763191,Nickel,Nickel,0,24,1,85b3,125b
b4f6763191,ea52448b24,Nickel,Brass,0,21,1,125b,85b3
