Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Score
d645,0b78,d64504718a,0b782c3069,Nickel,Nickel,0,0.5582997416328845
0b78,6e46,0b782c3069,6e46d2b898,Nickel,Nickel,0,0.5138998650280627
6e46,0b78,6e46d2b898,0b782c3069,Nickel,Nickel,0,0.5139521506861936
0b78,8eda,0b782c3069,8edaa51105,Nickel,Nickel,0,0.5230241577846626
8eda,0b78,8edaa51105,0b782c3069,Nickel,Nickel,0,0.5235073040335159
0b78,1be7,0b782c3069,1be78463d7,Nickel,Nickel,0,0.6243253336671657
1be7,0b78,1be78463d7,0b782c3069,Nickel,Nickel,0,0.6245913848854439
0b78,8197,0b782c3069,8197f401c9,Nickel,Nickel,0,0.47882003896345804
8197,0b78,8197f401c9,0b782c3069,Nickel,Nickel,0,0.47916457930045464
0b78,803e,0b782c3069,803e2e304c,Nickel,Nickel,0,0.44870941697743427
803e,0b78,803e2e304c,0b782c3069,Nickel,Nickel,0,0.4522539612523462
0b78,07ff,0b782c3069,07ffa2d44f,Nickel,Nickel,0,0.5686302230999142
07ff,0b78,07ffa2d44f,0b782c3069,Nickel,Nickel,0,0.5685232313306733
0b78,114a,0b782c3069,114a81160d,Nickel,Nickel,0,0.6121526132360888
114a,0b78,114a81160d,0b782c3069,Nickel,Nickel,0,0.6135563873972951
0b78,7db9,0b782c3069,7db9fa3fdc,Nickel,Nickel,0,0.49323244857699383
7db9,0b78,7db9fa3fdc,0b782c3069,Nickel,Nickel,0,0.4932324485769938
0b78,bd89,0b782c3069,bd89ab2453,Nickel,Nickel,0,0.5522071855224848
bd89,0b78,bd89ab2453,0b782c3069,Nickel,Nickel,0,0.5532679664459731
0b78,1f25,0b782c3069,1f2544214d,Nickel,Nickel,0,0.589310470116085
1f25,0b78,1f2544214d,0b782c3069,Nickel,Nickel,0,0.5890775403284997
0b78,c208,0b782c3069,c2081b71be,Nickel,Nickel,0,0.4844500011254544
c208,0b78,c2081b71be,0b782c3069,Nickel,Nickel,0,0.4843338494083978
0b78,a404,0b782c3069,a404412c4e,Nickel,Nickel,0,0.687725898349553
a404,0b78,a404412c4e,0b782c3069,Nickel,Nickel,0,0.6879118349892186
0b78,ff11,0b782c3069,ff11e3e39e,Nickel,Nickel,0,0.5187995628472417
ff11,0b78,ff11e3e39e,0b782c3069,Nickel,Nickel,0,0.5186934159926068
0b78,88c2,0b782c3069,88c293654f,Nickel,Nickel,0,0.6512219081487911
88c2,0b78,88c293654f,0b782c3069,Nickel,Nickel,0,0.6509595018119546
0b78,ae9b,0b782c3069,ae9b0acf0b,Nickel,Nickel,0,0.5978768209346647
ae9b,0b78,ae9b0acf0b,0b782c3069,Nickel,Nickel,0,0.6072370587375979
0b78,a3b1,0b782c3069,a3b1085bea,Nickel,Nickel,0,0.5690396648069543
a3b1,0b78,a3b1085bea,0b782c3069,Nickel,Nickel,0,0.5694894299355143
0b78,f366,0b782c3069,f366f00cde,Nickel,Nickel,0,0.5184617669559232
f366,0b78,f366f00cde,0b782c3069,Nickel,Nickel,0,0.5184533089996869
0b78,81bb,0b782c3069,81bb3cb084,Nickel,Nickel,0,0.5312672217996312
81bb,0b78,81bb3cb084,0b782c3069,Nickel,Nickel,0,0.5310651423873755
0b78,326b,0b782c3069,326bd7053d,Nickel,Nickel,0,0.5299166874243268
326b,0b78,326bd7053d,0b782c3069,Nickel,Nickel,0,0.5298492074739568
0b78,867e,0b782c3069,867e742682,Nickel,Nickel,0,0.737981777217712
867e,0b78,867e742682,0b782c3069,Nickel,Nickel,0,0.7379408026475662
0b78,9c65,0b782c3069,9c6504e345,Nickel,Nickel,0,0.5777414900404866
9c65,0b78,9c6504e345,0b782c3069,Nickel,Nickel,0,0.5780244954482703
0b78,27c0,0b782c3069,27c03bf211,Nickel,Nickel,0,0.5479873153066693
27c0,0b78,27c03bf211,0b782c3069,Nickel,Nickel,0,0.547840056506043
0b78,ef85,0b782c3069,ef85c2ef6b,Nickel,Nickel,0,0.5307326703507023
ef85,0b78,ef85c2ef6b,0b782c3069,Nickel,Nickel,0,0.5308852669657171
0b78,9b00,0b782c3069,9b00c4c264,Nickel,Nickel,0,0.4578831521325437
9b00,0b78,9b00c4c264,0b782c3069,Nickel,Nickel,0,0.4579768423231651
0b78,93f6,0b782c3069,93f6afc25d,Nickel,Nickel,0,0.4798349329937517
93f6,0b78,93f6afc25d,0b782c3069,Nickel,Nickel,0,0.4797582333012724
0b78,a54c,0b782c3069,a54ce43a84,Nickel,Nickel,0,0.5426786817014295
a54c,0b78,a54ce43a84,0b782c3069,Nickel,Nickel,0,0.5427058547219131
0b78,218a,0b782c3069,218ae10a65,Nickel,Nickel,0,0.45718945712091824
218a,0b78,218ae10a65,0b782c3069,Nickel,Nickel,0,0.45698582164988244
0b78,9645,0b782c3069,9645e12969,Nickel,Nickel,0,0.3572958343323495
9645,0b78,9645e12969,0b782c3069,Nickel,Nickel,0,0.3581899664938974
0b78,0db0,0b782c3069,0db08b7f9e,Nickel,Nickel,0,0.6194819890759011
0db0,0b78,0db08b7f9e,0b782c3069,Nickel,Nickel,0,0.6203139239770271
0b78,fc6e,0b782c3069,fc6e345a87,Nickel,Nickel,0,0.5207413059563551
fc6e,0b78,fc6e345a87,0b782c3069,Nickel,Nickel,0,0.5215707909995568
0b78,5187,0b782c3069,5187134316,Nickel,Nickel,0,0.7129997215664431
5187,0b78,5187134316,0b782c3069,Nickel,Nickel,0,0.7139711388129821
0b78,9fbb,0b782c3069,9fbbe4fcae,Nickel,Nickel,0,0.4422548012062232
9fbb,0b78,9fbbe4fcae,0b782c3069,Nickel,Nickel,0,0.44274824506746785
0b78,744a,0b782c3069,744a7e7690,Nickel,Nickel,0,0.5407777447015462
744a,0b78,744a7e7690,0b782c3069,Nickel,Nickel,0,0.5414050253140487
0b78,9f5c,0b782c3069,9f5cee2a11,Nickel,Nickel,0,0.5101349049573605
9f5c,0b78,9f5cee2a11,0b782c3069,Nickel,Nickel,0,0.5246440468786928
0b78,3443,0b782c3069,3443ea5ba5,Nickel,Nickel,0,0.5308924004115556
3443,0b78,3443ea5ba5,0b782c3069,Nickel,Nickel,0,0.5309203189114408
0b78,fa65,0b782c3069,fa6595462f,Nickel,Nickel,0,0.7286180638797117
fa65,0b78,fa6595462f,0b782c3069,Nickel,Nickel,0,0.6537852223939487
0b78,d469,0b782c3069,d469fc3f70,Nickel,Nickel,0,0.49454062248564296
d469,0b78,d469fc3f70,0b782c3069,Nickel,Nickel,0,0.4945541601682123
0b78,0e45,0b782c3069,0e45ff7118,Nickel,Nickel,0,0.6091549839526084
0e45,0b78,0e45ff7118,0b782c3069,Nickel,Nickel,0,0.6093081789278033
0b78,a80b,0b782c3069,a80b46b6d1,Nickel,Nickel,0,0.5156189048307042
a80b,0b78,a80b46b6d1,0b782c3069,Nickel,Nickel,0,0.5155699133404703
0b78,1ed3,0b782c3069,1ed3442cfa,Nickel,Nickel,0,0.5178459821388057
1ed3,0b78,1ed3442cfa,0b782c3069,Nickel,Nickel,0,0.5189336774652251
0b78,db48,0b782c3069,db4804f266,Nickel,Nickel,0,0.6258466601381242
db48,0b78,db4804f266,0b782c3069,Nickel,Nickel,0,0.6278752732441721
0b78,bf77,0b782c3069,bf77a5ca9b,Nickel,Nickel,0,0.5206151076661591
bf77,0b78,bf77a5ca9b,0b782c3069,Nickel,Nickel,0,0.5205490912366483
0b78,1318,0b782c3069,13189e401d,Nickel,Nickel,0,0.6003840005855999
1318,0b78,13189e401d,0b782c3069,Nickel,Nickel,0,0.6001067689571428
0b78,d507,0b782c3069,d5070cee0f,Nickel,Nickel,0,0.5278569590380167
d507,0b78,d5070cee0f,0b782c3069,Nickel,Nickel,0,0.5302860028340034
0b78,27c4,0b782c3069,27c44d34a4,Nickel,Nickel,0,0.604170909662831
27c4,0b78,27c44d34a4,0b782c3069,Nickel,Nickel,0,0.6042064921428024
0b78,4e01,0b782c3069,4e0193ff9e,Nickel,Nickel,0,0.5758683644601794
4e01,0b78,4e0193ff9e,0b782c3069,Nickel,Nickel,0,0.5755371240508067
0b78,3c68,0b782c3069,3c6819beb9,Nickel,Nickel,0,0.366062446206586
3c68,0b78,3c6819beb9,0b782c3069,Nickel,Nickel,0,0.365898327771776
0b78,3a2a,0b782c3069,3a2a75a851,Nickel,Nickel,0,0.6331905345574101
3a2a,0b78,3a2a75a851,0b782c3069,Nickel,Nickel,0,0.633252905378395
0b78,0d99,0b782c3069,0d991a198f,Nickel,Nickel,0,0.575651914857261
0d99,0b78,0d991a198f,0b782c3069,Nickel,Nickel,0,0.5753493169980483
7204,ef4d,7204a1feeb,ef4d4aee2a,Nickel,Nickel,0,0.6682705283343724
ef4d,7204,ef4d4aee2a,7204a1feeb,Nickel,Nickel,0,0.6681926420237129
7204,8c82,7204a1feeb,8c82f237f9,Nickel,Nickel,0,0.5825353291058394
8c82,7204,8c82f237f9,7204a1feeb,Nickel,Nickel,0,0.5808731197905633
7204,d645,7204a1feeb,d64504718a,Nickel,Nickel,0,0.782550896093988
d645,7204,d64504718a,7204a1feeb,Nickel,Nickel,0,0.7812356607870286
7204,6e46,7204a1feeb,6e46d2b898,Nickel,Nickel,0,0.4962721275391422
6e46,7204,6e46d2b898,7204a1feeb,Nickel,Nickel,0,0.4951711804211185
7204,8eda,7204a1feeb,8edaa51105,Nickel,Nickel,0,0.7244142189306592
8eda,7204,8edaa51105,7204a1feeb,Nickel,Nickel,0,0.7234811067848581
7204,1be7,7204a1feeb,1be78463d7,Nickel,Nickel,0,0.6692218218440439
1be7,7204,1be78463d7,7204a1feeb,Nickel,Nickel,0,0.6288359300988854
7204,8197,7204a1feeb,8197f401c9,Nickel,Nickel,0,0.5006891126397658
8197,7204,8197f401c9,7204a1feeb,Nickel,Nickel,0,0.5004577685232633
7204,803e,7204a1feeb,803e2e304c,Nickel,Nickel,0,0.6636518445705247
803e,7204,803e2e304c,7204a1feeb,Nickel,Nickel,0,0.6640226974019025
7204,07ff,7204a1feeb,07ffa2d44f,Nickel,Nickel,0,0.5173686503199563
07ff,7204,07ffa2d44f,7204a1feeb,Nickel,Nickel,0,0.5163764142623868
7204,114a,7204a1feeb,114a81160d,Nickel,Nickel,0,0.6558886561855789
114a,7204,114a81160d,7204a1feeb,Nickel,Nickel,0,0.6552014731620633
7204,7db9,7204a1feeb,7db9fa3fdc,Nickel,Nickel,0,0.7066032960837485
7db9,7204,7db9fa3fdc,7204a1feeb,Nickel,Nickel,0,0.7062522924360117
7204,bd89,7204a1feeb,bd89ab2453,Nickel,Nickel,0,0.5043640914455746
bd89,7204,bd89ab2453,7204a1feeb,Nickel,Nickel,0,0.5024488720368516
7204,1f25,7204a1feeb,1f2544214d,Nickel,Nickel,0,0.4597388855383177
1f25,7204,1f2544214d,7204a1feeb,Nickel,Nickel,0,0.4595105610147058
7204,c208,7204a1feeb,c2081b71be,Nickel,Nickel,0,0.5246026784444001
c208,7204,c2081b71be,7204a1feeb,Nickel,Nickel,0,0.5246772971043968
7204,a404,7204a1feeb,a404412c4e,Nickel,Nickel,0,0.684382034699936
a404,7204,a404412c4e,7204a1feeb,Nickel,Nickel,0,0.6844198110118774
7204,ff11,7204a1feeb,ff11e3e39e,Nickel,Nickel,0,0.49201562796163456
ff11,7204,ff11e3e39e,7204a1feeb,Nickel,Nickel,0,0.4919794079193538
7204,88c2,7204a1feeb,88c293654f,Nickel,Nickel,0,0.6227602866926245
88c2,7204,88c293654f,7204a1feeb,Nickel,Nickel,0,0.622327095201791
7204,ae9b,7204a1feeb,ae9b0acf0b,Nickel,Nickel,0,0.5372839136911622
ae9b,7204,ae9b0acf0b,7204a1feeb,Nickel,Nickel,0,0.5370875894364672
7204,a3b1,7204a1feeb,a3b1085bea,Nickel,Nickel,0,0.547131688047152
a3b1,7204,a3b1085bea,7204a1feeb,Nickel,Nickel,0,0.5469732611505536
7204,f366,7204a1feeb,f366f00cde,Nickel,Nickel,0,0.6343945416565833
f366,7204,f366f00cde,7204a1feeb,Nickel,Nickel,0,0.634367919665491
7204,81bb,7204a1feeb,81bb3cb084,Nickel,Nickel,0,0.5172713383269228
81bb,7204,81bb3cb084,7204a1feeb,Nickel,Nickel,0,0.4711420854328318
7204,326b,7204a1feeb,326bd7053d,Nickel,Nickel,0,0.6687175526055755
326b,7204,326bd7053d,7204a1feeb,Nickel,Nickel,0,0.6687175526055756
7204,867e,7204a1feeb,867e742682,Nickel,Nickel,0,0.6222289436474889
867e,7204,867e742682,7204a1feeb,Nickel,Nickel,0,0.6211459157563701
7204,9c65,7204a1feeb,9c6504e345,Nickel,Nickel,0,0.7625515647226895
9c65,7204,9c6504e345,7204a1feeb,Nickel,Nickel,0,0.7623047912243662
7204,27c0,7204a1feeb,27c03bf211,Nickel,Nickel,0,0.5522827040452891
27c0,7204,27c03bf211,7204a1feeb,Nickel,Nickel,0,0.5526669632661095
7204,ef85,7204a1feeb,ef85c2ef6b,Nickel,Nickel,0,0.6879220308727312
ef85,7204,ef85c2ef6b,7204a1feeb,Nickel,Nickel,0,0.6881971975940488
7204,9b00,7204a1feeb,9b00c4c264,Nickel,Nickel,0,0.7579551837488482
9b00,7204,9b00c4c264,7204a1feeb,Nickel,Nickel,0,0.7566304944945844
7204,93f6,7204a1feeb,93f6afc25d,Nickel,Nickel,0,0.4147474133409377
93f6,7204,93f6afc25d,7204a1feeb,Nickel,Nickel,0,0.4145643607626043
7204,a54c,7204a1feeb,a54ce43a84,Nickel,Nickel,0,0.47048256129054816
a54c,7204,a54ce43a84,7204a1feeb,Nickel,Nickel,0,0.46776904713470513
7204,218a,7204a1feeb,218ae10a65,Nickel,Nickel,0,0.6617119649091248
218a,7204,218ae10a65,7204a1feeb,Nickel,Nickel,0,0.6615587885741051
7204,9645,7204a1feeb,9645e12969,Nickel,Nickel,0,0.341673066931777
9645,7204,9645e12969,7204a1feeb,Nickel,Nickel,0,0.3415243242952173
7204,0db0,7204a1feeb,0db08b7f9e,Nickel,Nickel,0,0.7067711893480214
0db0,7204,0db08b7f9e,7204a1feeb,Nickel,Nickel,0,0.7061727109528162
7204,fc6e,7204a1feeb,fc6e345a87,Nickel,Nickel,0,0.5304429544669124
fc6e,7204,fc6e345a87,7204a1feeb,Nickel,Nickel,0,0.5302856911853725
7204,5187,7204a1feeb,5187134316,Nickel,Nickel,0,0.6022536127541748
5187,7204,5187134316,7204a1feeb,Nickel,Nickel,0,0.6016324259536026
7204,9fbb,7204a1feeb,9fbbe4fcae,Nickel,Nickel,0,0.7183540938733513
9fbb,7204,9fbbe4fcae,7204a1feeb,Nickel,Nickel,0,0.718389735084195
7204,744a,7204a1feeb,744a7e7690,Nickel,Nickel,0,0.5842679096030077
744a,7204,744a7e7690,7204a1feeb,Nickel,Nickel,0,0.5847614984159277
7204,9f5c,7204a1feeb,9f5cee2a11,Nickel,Nickel,0,0.571668551897996
9f5c,7204,9f5cee2a11,7204a1feeb,Nickel,Nickel,0,0.5720367034614319
7204,3443,7204a1feeb,3443ea5ba5,Nickel,Nickel,0,0.5977906835387392
3443,7204,3443ea5ba5,7204a1feeb,Nickel,Nickel,0,0.597647400581083
7204,fa65,7204a1feeb,fa6595462f,Nickel,Nickel,0,0.614252835070524
fa65,7204,fa6595462f,7204a1feeb,Nickel,Nickel,0,0.6130385097855579
7204,d469,7204a1feeb,d469fc3f70,Nickel,Nickel,0,0.48976615928989226
d469,7204,d469fc3f70,7204a1feeb,Nickel,Nickel,0,0.4897769038768254
7204,0e45,7204a1feeb,0e45ff7118,Nickel,Nickel,0,0.5406998473381708
0e45,7204,0e45ff7118,7204a1feeb,Nickel,Nickel,0,0.5399818584800533
7204,a80b,7204a1feeb,a80b46b6d1,Nickel,Nickel,0,0.6042601268581422
a80b,7204,a80b46b6d1,7204a1feeb,Nickel,Nickel,0,0.6027958341736693
7204,1ed3,7204a1feeb,1ed3442cfa,Nickel,Nickel,0,0.5236347237945089
1ed3,7204,1ed3442cfa,7204a1feeb,Nickel,Nickel,0,0.5236488843863675
7204,db48,7204a1feeb,db4804f266,Nickel,Nickel,0,0.557773917865601
db48,7204,db4804f266,7204a1feeb,Nickel,Nickel,0,0.5577967033701081
7204,bf77,7204a1feeb,bf77a5ca9b,Nickel,Nickel,0,0.5445430916285128
bf77,7204,bf77a5ca9b,7204a1feeb,Nickel,Nickel,0,0.5446613075689687
7204,1318,7204a1feeb,13189e401d,Nickel,Nickel,0,0.6426898275028524
1318,7204,13189e401d,7204a1feeb,Nickel,Nickel,0,0.660024569275588
7204,d507,7204a1feeb,d5070cee0f,Nickel,Nickel,0,0.5112050551000418
d507,7204,d5070cee0f,7204a1feeb,Nickel,Nickel,0,0.5112911657703674
7204,27c4,7204a1feeb,27c44d34a4,Nickel,Nickel,0,0.6684310732385217
27c4,7204,27c44d34a4,7204a1feeb,Nickel,Nickel,0,0.6668261806840705
7204,4e01,7204a1feeb,4e0193ff9e,Nickel,Nickel,0,0.4682679917838965
4e01,7204,4e0193ff9e,7204a1feeb,Nickel,Nickel,0,0.46839467062184004
7204,3c68,7204a1feeb,3c6819beb9,Nickel,Nickel,0,0.5511937252301036
3c68,7204,3c6819beb9,7204a1feeb,Nickel,Nickel,0,0.5509362843427209
7204,3a2a,7204a1feeb,3a2a75a851,Nickel,Nickel,0,0.6010939502385071
3a2a,7204,3a2a75a851,7204a1feeb,Nickel,Nickel,0,0.5990048031987669
7204,0d99,7204a1feeb,0d991a198f,Nickel,Nickel,0,0.672626322916299
0d99,7204,0d991a198f,7204a1feeb,Nickel,Nickel,0,0.6728429432784993
ef4d,8c82,ef4d4aee2a,8c82f237f9,Nickel,Nickel,0,0.6381501466394548
8c82,ef4d,8c82f237f9,ef4d4aee2a,Nickel,Nickel,0,0.6381501466394549
ef4d,d645,ef4d4aee2a,d64504718a,Nickel,Nickel,0,0.6848118486250141
d645,ef4d,d64504718a,ef4d4aee2a,Nickel,Nickel,0,0.6846518574227025
ef4d,6e46,ef4d4aee2a,6e46d2b898,Nickel,Nickel,0,0.4433438709592257
6e46,ef4d,6e46d2b898,ef4d4aee2a,Nickel,Nickel,0,0.4421786615509525
ef4d,8eda,ef4d4aee2a,8edaa51105,Nickel,Nickel,0,0.5495605812781613
8eda,ef4d,8edaa51105,ef4d4aee2a,Nickel,Nickel,0,0.5115879609840243
ef4d,1be7,ef4d4aee2a,1be78463d7,Nickel,Nickel,0,0.6100641752189276
1be7,ef4d,1be78463d7,ef4d4aee2a,Nickel,Nickel,0,0.6071272457409518
ef4d,8197,ef4d4aee2a,8197f401c9,Nickel,Nickel,0,0.4804790657258317
8197,ef4d,8197f401c9,ef4d4aee2a,Nickel,Nickel,0,0.48087478556141017
ef4d,803e,ef4d4aee2a,803e2e304c,Nickel,Nickel,0,0.47918251474075896
803e,ef4d,803e2e304c,ef4d4aee2a,Nickel,Nickel,0,0.47932804649901656
ef4d,07ff,ef4d4aee2a,07ffa2d44f,Nickel,Nickel,0,0.39237344689032017
07ff,ef4d,07ffa2d44f,ef4d4aee2a,Nickel,Nickel,0,0.39046122386873705
ef4d,114a,ef4d4aee2a,114a81160d,Nickel,Nickel,0,0.5591444559058716
114a,ef4d,114a81160d,ef4d4aee2a,Nickel,Nickel,0,0.6501820632688298
ef4d,7db9,ef4d4aee2a,7db9fa3fdc,Nickel,Nickel,0,0.6104839912327548
7db9,ef4d,7db9fa3fdc,ef4d4aee2a,Nickel,Nickel,0,0.6201852681927607
ef4d,bd89,ef4d4aee2a,bd89ab2453,Nickel,Nickel,0,0.5574185639641639
bd89,ef4d,bd89ab2453,ef4d4aee2a,Nickel,Nickel,0,0.5576536994844177
ef4d,1f25,ef4d4aee2a,1f2544214d,Nickel,Nickel,0,0.57861780921873
1f25,ef4d,1f2544214d,ef4d4aee2a,Nickel,Nickel,0,0.5790048740093046
ef4d,c208,ef4d4aee2a,c2081b71be,Nickel,Nickel,0,0.6111146652727718
c208,ef4d,c2081b71be,ef4d4aee2a,Nickel,Nickel,0,0.6446758990072876
ef4d,a404,ef4d4aee2a,a404412c4e,Nickel,Nickel,0,0.5637488390206075
a404,ef4d,a404412c4e,ef4d4aee2a,Nickel,Nickel,0,0.5637438052237791
ef4d,ff11,ef4d4aee2a,ff11e3e39e,Nickel,Nickel,0,0.47570375790179986
ff11,ef4d,ff11e3e39e,ef4d4aee2a,Nickel,Nickel,0,0.4759128331870681
ef4d,88c2,ef4d4aee2a,88c293654f,Nickel,Nickel,0,0.6830246797391913
88c2,ef4d,88c293654f,ef4d4aee2a,Nickel,Nickel,0,0.6826418448223823
ef4d,ae9b,ef4d4aee2a,ae9b0acf0b,Nickel,Nickel,0,0.5722693480349464
ae9b,ef4d,ae9b0acf0b,ef4d4aee2a,Nickel,Nickel,0,0.5722773613095131
ef4d,a3b1,ef4d4aee2a,a3b1085bea,Nickel,Nickel,0,0.6872279773493968
a3b1,ef4d,a3b1085bea,ef4d4aee2a,Nickel,Nickel,0,0.6874858125414032
ef4d,f366,ef4d4aee2a,f366f00cde,Nickel,Nickel,0,0.5399676199751885
f366,ef4d,f366f00cde,ef4d4aee2a,Nickel,Nickel,0,0.5402525470389494
ef4d,81bb,ef4d4aee2a,81bb3cb084,Nickel,Nickel,0,0.5587196194076208
81bb,ef4d,81bb3cb084,ef4d4aee2a,Nickel,Nickel,0,0.5582525855250543
ef4d,326b,ef4d4aee2a,326bd7053d,Nickel,Nickel,0,0.503113096427097
326b,ef4d,326bd7053d,ef4d4aee2a,Nickel,Nickel,0,0.5034150175387252
ef4d,867e,ef4d4aee2a,867e742682,Nickel,Nickel,0,0.5772300671517575
867e,ef4d,867e742682,ef4d4aee2a,Nickel,Nickel,0,0.5773983080495497
ef4d,9c65,ef4d4aee2a,9c6504e345,Nickel,Nickel,0,0.572205971570721
9c65,ef4d,9c6504e345,ef4d4aee2a,Nickel,Nickel,0,0.5724865309935614
ef4d,27c0,ef4d4aee2a,27c03bf211,Nickel,Nickel,0,0.5544704628642751
27c0,ef4d,27c03bf211,ef4d4aee2a,Nickel,Nickel,0,0.5547697582315011
ef4d,ef85,ef4d4aee2a,ef85c2ef6b,Nickel,Nickel,0,0.6397521226612912
ef85,ef4d,ef85c2ef6b,ef4d4aee2a,Nickel,Nickel,0,0.6396650092607704
ef4d,9b00,ef4d4aee2a,9b00c4c264,Nickel,Nickel,0,0.55183417594221
9b00,ef4d,9b00c4c264,ef4d4aee2a,Nickel,Nickel,0,0.5518311142137654
ef4d,93f6,ef4d4aee2a,93f6afc25d,Nickel,Nickel,0,0.5899435516317293
93f6,ef4d,93f6afc25d,ef4d4aee2a,Nickel,Nickel,0,0.5902610453543967
ef4d,a54c,ef4d4aee2a,a54ce43a84,Nickel,Nickel,0,0.5581602259420609
a54c,ef4d,a54ce43a84,ef4d4aee2a,Nickel,Nickel,0,0.5577784228689231
ef4d,218a,ef4d4aee2a,218ae10a65,Nickel,Nickel,0,0.5299109323983422
218a,ef4d,218ae10a65,ef4d4aee2a,Nickel,Nickel,0,0.5298043591502697
ef4d,9645,ef4d4aee2a,9645e12969,Nickel,Nickel,0,0.5707769670007291
9645,ef4d,9645e12969,ef4d4aee2a,Nickel,Nickel,0,0.570982745677843
ef4d,0db0,ef4d4aee2a,0db08b7f9e,Nickel,Nickel,0,0.5355218678906244
0db0,ef4d,0db08b7f9e,ef4d4aee2a,Nickel,Nickel,0,0.5363538199661104
ef4d,fc6e,ef4d4aee2a,fc6e345a87,Nickel,Nickel,0,0.4422216036856747
fc6e,ef4d,fc6e345a87,ef4d4aee2a,Nickel,Nickel,0,0.44207825175706894
ef4d,5187,ef4d4aee2a,5187134316,Nickel,Nickel,0,0.6596527278553426
5187,ef4d,5187134316,ef4d4aee2a,Nickel,Nickel,0,0.6610872251692221
ef4d,9fbb,ef4d4aee2a,9fbbe4fcae,Nickel,Nickel,0,0.5269457065796086
9fbb,ef4d,9fbbe4fcae,ef4d4aee2a,Nickel,Nickel,0,0.5268860151511054
ef4d,744a,ef4d4aee2a,744a7e7690,Nickel,Nickel,0,0.5381768309459705
744a,ef4d,744a7e7690,ef4d4aee2a,Nickel,Nickel,0,0.5381768309459702
ef4d,9f5c,ef4d4aee2a,9f5cee2a11,Nickel,Nickel,0,0.532848007836693
9f5c,ef4d,9f5cee2a11,ef4d4aee2a,Nickel,Nickel,0,0.5325630183890442
ef4d,3443,ef4d4aee2a,3443ea5ba5,Nickel,Nickel,0,0.5276574039532735
3443,ef4d,3443ea5ba5,ef4d4aee2a,Nickel,Nickel,0,0.5281194346681434
ef4d,fa65,ef4d4aee2a,fa6595462f,Nickel,Nickel,0,0.6030970442925987
fa65,ef4d,fa6595462f,ef4d4aee2a,Nickel,Nickel,0,0.6045763606845093
ef4d,d469,ef4d4aee2a,d469fc3f70,Nickel,Nickel,0,0.5445462720850919
d469,ef4d,d469fc3f70,ef4d4aee2a,Nickel,Nickel,0,0.4225229586954131
ef4d,0e45,ef4d4aee2a,0e45ff7118,Nickel,Nickel,0,0.6280659351072299
0e45,ef4d,0e45ff7118,ef4d4aee2a,Nickel,Nickel,0,0.62806593510723
ef4d,a80b,ef4d4aee2a,a80b46b6d1,Nickel,Nickel,0,0.6208974779103
a80b,ef4d,a80b46b6d1,ef4d4aee2a,Nickel,Nickel,0,0.620731323097091
ef4d,1ed3,ef4d4aee2a,1ed3442cfa,Nickel,Nickel,0,0.5899607710327711
1ed3,ef4d,1ed3442cfa,ef4d4aee2a,Nickel,Nickel,0,0.5897107038561251
ef4d,db48,ef4d4aee2a,db4804f266,Nickel,Nickel,0,0.5619254882871174
db48,ef4d,db4804f266,ef4d4aee2a,Nickel,Nickel,0,0.5620276645266952
ef4d,bf77,ef4d4aee2a,bf77a5ca9b,Nickel,Nickel,0,0.5240159437704232
bf77,ef4d,bf77a5ca9b,ef4d4aee2a,Nickel,Nickel,0,0.5240159437704236
ef4d,1318,ef4d4aee2a,13189e401d,Nickel,Nickel,0,0.5742941064722695
1318,ef4d,13189e401d,ef4d4aee2a,Nickel,Nickel,0,0.5752705786303939
ef4d,d507,ef4d4aee2a,d5070cee0f,Nickel,Nickel,0,0.719401330750531
d507,ef4d,d5070cee0f,ef4d4aee2a,Nickel,Nickel,0,0.7204189123794784
ef4d,27c4,ef4d4aee2a,27c44d34a4,Nickel,Nickel,0,0.6943713896158207
27c4,ef4d,27c44d34a4,ef4d4aee2a,Nickel,Nickel,0,0.6945497131790463
ef4d,4e01,ef4d4aee2a,4e0193ff9e,Nickel,Nickel,0,0.48609551087679587
4e01,ef4d,4e0193ff9e,ef4d4aee2a,Nickel,Nickel,0,0.48635736285737713
ef4d,3c68,ef4d4aee2a,3c6819beb9,Nickel,Nickel,0,0.6805958617746296
3c68,ef4d,3c6819beb9,ef4d4aee2a,Nickel,Nickel,0,0.6807647019668484
ef4d,3a2a,ef4d4aee2a,3a2a75a851,Nickel,Nickel,0,0.44194753575891593
3a2a,ef4d,3a2a75a851,ef4d4aee2a,Nickel,Nickel,0,0.4421887836155319
ef4d,0d99,ef4d4aee2a,0d991a198f,Nickel,Nickel,0,0.6461705463873674
0d99,ef4d,0d991a198f,ef4d4aee2a,Nickel,Nickel,0,0.6461155211767614
8c82,d645,8c82f237f9,d64504718a,Nickel,Nickel,0,0.6178091776230183
d645,8c82,d64504718a,8c82f237f9,Nickel,Nickel,0,0.6177830674528566
8c82,6e46,8c82f237f9,6e46d2b898,Nickel,Nickel,0,0.4632992217093914
6e46,8c82,6e46d2b898,8c82f237f9,Nickel,Nickel,0,0.46238229215949206
8c82,8eda,8c82f237f9,8edaa51105,Nickel,Nickel,0,0.5772606074114143
8eda,8c82,8edaa51105,8c82f237f9,Nickel,Nickel,0,0.43636610476342347
8c82,1be7,8c82f237f9,1be78463d7,Nickel,Nickel,0,0.5821169250915064
