Type1,Type2,Weapon1,Weapon2,Material1,Material2,Hypothesis,Matching Cells,Total Cells
442e,442e,442ed1aba3,442ed1aba3,Brass,Brass,1,8,32
c966,c966,c9661c2165,c9661c2165,Nickel,Nickel,1,5,24
c966,c966,c9661c2165,c9661c2165,Nickel,Nickel,1,4,26
cccb,cccb,cccba287c0,cccba287c0,Brass,Brass,1,2,16
cccb,cccb,cccba287c0,cccba287c0,Brass,Brass,1,1,16
fe57,fe57,fe57804d2f,fe57804d2f,Brass,Nickel,1,11,26
fe57,fe57,fe57804d2f,fe57804d2f,Nickel,Brass,1,7,16
5e80,5e80,5e80774246,5e80774246,Nickel,Brass,1,1,26
5e80,5e80,5e80774246,5e80774246,Brass,Nickel,1,1,17
a794,a794,a7941599a3,a7941599a3,Brass,Nickel,1,8,25
a794,a794,a7941599a3,a7941599a3,Nickel,Brass,1,5,24
53b4,53b4,53b447cf40,53b447cf40,Nickel,Nickel,1,2,28
53b4,53b4,53b447cf40,53b447cf40,Nickel,Nickel,1,2,23
7f3b,7f3b,7f3b7d60f8,7f3b7d60f8,Nickel,Brass,1,1,26
7f3b,7f3b,7f3b7d60f8,7f3b7d60f8,Brass,Nickel,1,0,12
a80b,a80b,a80b46b6d1,a80b46b6d1,Brass,Brass,1,0,12
a80b,a80b,a80b46b6d1,a80b46b6d1,Brass,Brass,1,1,23
1f1c,1f1c,1f1cc95695,1f1cc95695,Nickel,Brass,1,8,16
1f1c,1f1c,1f1cc95695,1f1cc95695,Brass,Nickel,1,11,20
49ed,49ed,49edeab9eb,49edeab9eb,Nickel,Nickel,1,3,13
49ed,49ed,49edeab9eb,49edeab9eb,Nickel,Nickel,1,6,14
1ed3,1ed3,1ed3442cfa,1ed3442cfa,Nickel,Nickel,1,9,18
1ed3,1ed3,1ed3442cfa,1ed3442cfa,Nickel,Nickel,1,7,19
386d,386d,386dbcc899,386dbcc899,Brass,Nickel,1,4,20
386d,386d,386dbcc899,386dbcc899,Nickel,Brass,1,4,21
9749,9749,9749f4949a,9749f4949a,Brass,Brass,1,2,17
9749,9749,9749f4949a,9749f4949a,Brass,Brass,1,2,16
e6b0,e6b0,e6b0884c5f,e6b0884c5f,Brass,Brass,1,2,24
e6b0,e6b0,e6b0884c5f,e6b0884c5f,Brass,Brass,1,4,20
797e,797e,797ececd4d,797ececd4d,Brass,Brass,1,7,16
797e,797e,797ececd4d,797ececd4d,Brass,Brass,1,8,17
53e9,53e9,53e96a3c39,53e96a3c39,Nickel,Brass,1,3,26
53e9,53e9,53e96a3c39,53e96a3c39,Brass,Nickel,1,5,30
db48,db48,db4804f266,db4804f266,Nickel,Nickel,1,8,26
db48,db48,db4804f266,db4804f266,Nickel,Nickel,1,6,23
ea56,ea56,ea5653bbfb,ea5653bbfb,Brass,Brass,1,0,26
ea56,ea56,ea5653bbfb,ea5653bbfb,Brass,Brass,1,1,23
650f,650f,650f711e0f,650f711e0f,Brass,Nickel,1,2,26
650f,650f,650f711e0f,650f711e0f,Nickel,Brass,1,2,23
ae9b,ae9b,ae9b0acf0b,ae9b0acf0b,Nickel,Nickel,1,8,16
ae9b,ae9b,ae9b0acf0b,ae9b0acf0b,Nickel,Nickel,1,9,26
485d,485d,485d8c99eb,485d8c99eb,Nickel,Brass,1,15,26
485d,485d,485d8c99eb,485d8c99eb,Brass,Nickel,1,16,24
0e45,0e45,0e45ff7118,0e45ff7118,Nickel,Brass,1,4,23
0e45,0e45,0e45ff7118,0e45ff7118,Brass,Nickel,1,4,16
ff11,ff11,ff11e3e39e,ff11e3e39e,Brass,Nickel,1,6,25
ff11,ff11,ff11e3e39e,ff11e3e39e,Nickel,Brass,1,3,26
93ac,93ac,93ac97b997,93ac97b997,Brass,Nickel,1,10,28
93ac,93ac,93ac97b997,93ac97b997,Nickel,Brass,1,10,25
0d99,0d99,0d991a198f,0d991a198f,Nickel,Nickel,1,7,24
0d99,0d99,0d991a198f,0d991a198f,Nickel,Nickel,1,6,26
0705,0705,0705af84e4,0705af84e4,Brass,Brass,1,3,20
0705,0705,0705af84e4,0705af84e4,Brass,Brass,1,2,27
ef6e,ef6e,ef6e69bd41,ef6e69bd41,Brass,Nickel,1,5,18
ef6e,ef6e,ef6e69bd41,ef6e69bd41,Nickel,Brass,1,7,30
cc6c,cc6c,cc6c455419,cc6c455419,Nickel,Brass,1,4,26
cc6c,cc6c,cc6c455419,cc6c455419,Brass,Nickel,1,1,14
b4ec,b4ec,b4ecec09f7,b4ecec09f7,Brass,Brass,1,1,20
b4ec,b4ec,b4ecec09f7,b4ecec09f7,Brass,Brass,1,2,20
bd89,bd89,bd89ab2453,bd89ab2453,Nickel,Brass,1,3,16
bd89,bd89,bd89ab2453,bd89ab2453,Brass,Nickel,1,2,20
cf5e,cf5e,cf5e3428c6,cf5e3428c6,Nickel,Brass,1,1,26
cf5e,cf5e,cf5e3428c6,cf5e3428c6,Brass,Nickel,1,2,20
5c05,5c05,5c05f057df,5c05f057df,Brass,Brass,1,1,18
5c05,5c05,5c05f057df,5c05f057df,Brass,Brass,1,1,16
0244,0244,024453ba54,024453ba54,Nickel,Nickel,1,9,16
0244,0244,024453ba54,024453ba54,Nickel,Nickel,1,12,15
f906,f906,f9063e2a6e,f9063e2a6e,Nickel,Brass,1,13,20
f906,f906,f9063e2a6e,f9063e2a6e,Brass,Nickel,1,11,16
a83f,a83f,a83feb1bb6,a83feb1bb6,Nickel,Brass,1,2,30
a83f,a83f,a83feb1bb6,a83feb1bb6,Brass,Nickel,1,1,25
1291,1291,1291cd55cd,1291cd55cd,Nickel,Brass,1,7,26
1291,1291,1291cd55cd,1291cd55cd,Brass,Nickel,1,7,26
4e94,4e94,4e948bf40f,4e948bf40f,Brass,Nickel,1,3,26
4e94,4e94,4e948bf40f,4e948bf40f,Nickel,Brass,1,2,23
c035,c035,c0355dcdaa,c0355dcdaa,Nickel,Nickel,1,5,20
c035,c035,c0355dcdaa,c0355dcdaa,Nickel,Nickel,1,4,21
f207,f207,f20719359c,f20719359c,Brass,Brass,1,2,19
f207,f207,f20719359c,f20719359c,Brass,Brass,1,2,20
ff7d,ff7d,ff7d167ca0,ff7d167ca0,Brass,Brass,1,6,26
ff7d,ff7d,ff7d167ca0,ff7d167ca0,Brass,Brass,1,4,26
4e01,4e01,4e0193ff9e,4e0193ff9e,Brass,Nickel,1,1,20
4e01,4e01,4e0193ff9e,4e0193ff9e,Nickel,Brass,1,2,27
9b00,9b00,9b00c4c264,9b00c4c264,Brass,Nickel,1,0,7
9b00,9b00,9b00c4c264,9b00c4c264,Nickel,Brass,1,0,12
6fe8,6fe8,6fe84404dd,6fe84404dd,Nickel,Nickel,1,4,16
6fe8,6fe8,6fe84404dd,6fe84404dd,Nickel,Nickel,1,7,26
2d95,2d95,2d95605114,2d95605114,Brass,Brass,1,24,40
2d95,2d95,2d95605114,2d95605114,Brass,Brass,1,23,43
8410,8410,84106ae247,84106ae247,Nickel,Nickel,1,26,48
8410,8410,84106ae247,84106ae247,Nickel,Nickel,1,26,51
eb35,eb35,eb358a4d60,eb358a4d60,Brass,Brass,1,12,28
eb35,eb35,eb358a4d60,eb358a4d60,Brass,Brass,1,10,29
dc44,dc44,dc441ada9f,dc441ada9f,Nickel,Nickel,1,19,50
dc44,dc44,dc441ada9f,dc441ada9f,Nickel,Nickel,1,17,47
5d25,5d25,5d25cd3446,5d25cd3446,Nickel,Nickel,1,24,34
5d25,5d25,5d25cd3446,5d25cd3446,Nickel,Nickel,1,23,42
5b23,5b23,5b23b59131,5b23b59131,Brass,Brass,1,2,44
5b23,5b23,5b23b59131,5b23b59131,Brass,Brass,1,2,31
a672,a672,a672c8a1fa,a672c8a1fa,Nickel,Brass,1,10,47
a672,a672,a672c8a1fa,a672c8a1fa,Brass,Nickel,1,13,34
2479,2479,247918f662,247918f662,Brass,Nickel,1,2,34
2479,2479,247918f662,247918f662,Nickel,Brass,1,2,44
5535,5535,55353f0163,55353f0163,Nickel,Nickel,1,5,49
5535,5535,55353f0163,55353f0163,Nickel,Nickel,1,6,56
dc70,dc70,dc7048e78d,dc7048e78d,Brass,Brass,1,28,30
dc70,dc70,dc7048e78d,dc7048e78d,Brass,Brass,1,28,29
452f,452f,452fe434c6,452fe434c6,Brass,Brass,1,19,33
452f,452f,452fe434c6,452fe434c6,Brass,Brass,1,17,30
4ff6,4ff6,4ff62edaf2,4ff62edaf2,Brass,Brass,1,24,30
4ff6,4ff6,4ff62edaf2,4ff62edaf2,Brass,Brass,1,24,30
486a,486a,486a559005,486a559005,Brass,Brass,1,20,30
486a,486a,486a559005,486a559005,Brass,Brass,1,19,27
fd7f,fd7f,fd7f2ac2e6,fd7f2ac2e6,Nickel,Nickel,1,15,28
fd7f,fd7f,fd7f2ac2e6,fd7f2ac2e6,Nickel,Nickel,1,16,20
1ac0,1ac0,1ac0b9ee83,1ac0b9ee83,Nickel,Nickel,1,19,26
1ac0,1ac0,1ac0b9ee83,1ac0b9ee83,Nickel,Nickel,1,15,22
054f,054f,054ff5af96,054ff5af96,Nickel,Nickel,1,23,30
054f,054f,054ff5af96,054ff5af96,Nickel,Nickel,1,25,31
0927,0927,092733cb5a,092733cb5a,Nickel,Nickel,1,13,30
0927,0927,092733cb5a,092733cb5a,Nickel,Nickel,1,14,38
9832,9832,9832ccda19,9832ccda19,Nickel,Nickel,1,22,32
9832,9832,9832ccda19,9832ccda19,Nickel,Nickel,1,20,31
8fcc,8fcc,8fcc8bc062,8fcc8bc062,Nickel,Nickel,1,21,31
8fcc,8fcc,8fcc8bc062,8fcc8bc062,Nickel,Nickel,1,21,34
3c6c,3c6c,3c6c3fb874,3c6c3fb874,Nickel,Nickel,1,27,31
3c6c,3c6c,3c6c3fb874,3c6c3fb874,Nickel,Nickel,1,28,32
0b6d,0b6d,0b6d07de40,0b6d07de40,Nickel,Nickel,1,12,28
0b6d,0b6d,0b6d07de40,0b6d07de40,Nickel,Nickel,1,11,26
c302,c302,c302315eb4,c302315eb4,Nickel,Nickel,1,6,28
c302,c302,c302315eb4,c302315eb4,Nickel,Nickel,1,10,36
fc0d,fc0d,fc0d927e25,fc0d927e25,Nickel,Nickel,1,10,22
fc0d,fc0d,fc0d927e25,fc0d927e25,Nickel,Nickel,1,7,22
c19c,c19c,c19c27cb07,c19c27cb07,Nickel,Nickel,1,14,23
c19c,c19c,c19c27cb07,c19c27cb07,Nickel,Nickel,1,15,23
e71c,e71c,e71cf87e3f,e71cf87e3f,Nickel,Nickel,1,9,27
e71c,e71c,e71cf87e3f,e71cf87e3f,Nickel,Nickel,1,6,30
6725,6725,672522b8fb,672522b8fb,Nickel,Nickel,1,15,26
6725,6725,672522b8fb,672522b8fb,Nickel,Nickel,1,15,23
7eb7,7eb7,7eb73b69a2,7eb73b69a2,Nickel,Nickel,1,12,16
7eb7,7eb7,7eb73b69a2,7eb73b69a2,Nickel,Nickel,1,14,23
bc56,bc56,bc56fea035,bc56fea035,Nickel,Nickel,1,11,25
bc56,bc56,bc56fea035,bc56fea035,Nickel,Nickel,1,10,21
000b,000b,000bd1f7d6,000bd1f7d6,Nickel,Nickel,1,20,26
000b,000b,000bd1f7d6,000bd1f7d6,Nickel,Nickel,1,18,31
1295,1295,1295bd8b15,1295bd8b15,Nickel,Nickel,1,21,29
1295,1295,1295bd8b15,1295bd8b15,Nickel,Nickel,1,19,31
72d8,72d8,72d8d7fb65,72d8d7fb65,Nickel,Nickel,1,15,36
72d8,72d8,72d8d7fb65,72d8d7fb65,Nickel,Nickel,1,9,27
9086,9086,9086d2ca3d,9086d2ca3d,Nickel,Nickel,1,25,29
9086,9086,9086d2ca3d,9086d2ca3d,Nickel,Nickel,1,21,28
f69a,f69a,f69a2be66d,f69a2be66d,Nickel,Nickel,1,14,30
f69a,f69a,f69a2be66d,f69a2be66d,Nickel,Nickel,1,13,29
75bf,75bf,75bfb64db5,75bfb64db5,Nickel,Nickel,1,35,37
75bf,75bf,75bfb64db5,75bfb64db5,Nickel,Nickel,1,34,41
55fd,55fd,55fd02a3a3,55fd02a3a3,Nickel,Nickel,1,26,30
55fd,55fd,55fd02a3a3,55fd02a3a3,Nickel,Nickel,1,25,30
76bc,76bc,76bc55555d,76bc55555d,Nickel,Nickel,1,20,30
76bc,76bc,76bc55555d,76bc55555d,Nickel,Nickel,1,24,37
d0c4,d0c4,d0c419dc2a,d0c419dc2a,Nickel,Nickel,1,19,28
d0c4,d0c4,d0c419dc2a,d0c419dc2a,Nickel,Nickel,1,22,36
80bc,80bc,80bcb3c703,80bcb3c703,Nickel,Nickel,1,21,30
80bc,80bc,80bcb3c703,80bcb3c703,Nickel,Nickel,1,25,30
52c1,52c1,52c142c7bd,52c142c7bd,Nickel,Nickel,1,19,32
52c1,52c1,52c142c7bd,52c142c7bd,Nickel,Nickel,1,23,38
2a0f,2a0f,2a0f185304,2a0f185304,Nickel,Nickel,1,22,27
2a0f,2a0f,2a0f185304,2a0f185304,Nickel,Nickel,1,21,28
512f,512f,512f9bd0df,512f9bd0df,Nickel,Nickel,1,7,26
512f,512f,512f9bd0df,512f9bd0df,Nickel,Nickel,1,5,26
7b1e,7b1e,7b1e989c2c,7b1e989c2c,Nickel,Nickel,1,19,27
7b1e,7b1e,7b1e989c2c,7b1e989c2c,Nickel,Nickel,1,17,20
0944,0944,0944c67931,0944c67931,Nickel,Nickel,1,18,23
0944,0944,0944c67931,0944c67931,Nickel,Nickel,1,19,23
3790,3790,379096979e,379096979e,Nickel,Nickel,1,25,27
3790,3790,379096979e,379096979e,Nickel,Nickel,1,22,28
f153,f153,f15352c9a3,f15352c9a3,Nickel,Nickel,1,9,27
f153,f153,f15352c9a3,f15352c9a3,Nickel,Nickel,1,10,24
dcfb,dcfb,dcfbf378b9,dcfbf378b9,Nickel,Nickel,1,12,25
dcfb,dcfb,dcfbf378b9,dcfbf378b9,Nickel,Nickel,1,10,21
f72e,f72e,f72e62ea03,f72e62ea03,Nickel,Nickel,1,17,26
f72e,f72e,f72e62ea03,f72e62ea03,Nickel,Nickel,1,21,26
7104,7104,71040c4c03,71040c4c03,Nickel,Nickel,1,21,28
7104,7104,71040c4c03,71040c4c03,Nickel,Nickel,1,20,24
5c8c,5c8c,5c8c161eef,5c8c161eef,Nickel,Nickel,1,8,20
5c8c,5c8c,5c8c161eef,5c8c161eef,Nickel,Nickel,1,8,28
9d7f,9d7f,9d7f209b46,9d7f209b46,Nickel,Nickel,1,15,27
9d7f,9d7f,9d7f209b46,9d7f209b46,Nickel,Nickel,1,16,26
1a03,1a03,1a032b03d2,1a032b03d2,Nickel,Nickel,1,9,22
1a03,1a03,1a032b03d2,1a032b03d2,Nickel,Nickel,1,10,25
b57e,b57e,b57ed88804,b57ed88804,Nickel,Nickel,1,14,21
b57e,b57e,b57ed88804,b57ed88804,Nickel,Nickel,1,15,22
06d8,06d8,06d8edc437,06d8edc437,Nickel,Nickel,1,16,26
06d8,06d8,06d8edc437,06d8edc437,Nickel,Nickel,1,17,26
934c,934c,934c7e7ee4,934c7e7ee4,Nickel,Nickel,1,6,27
934c,934c,934c7e7ee4,934c7e7ee4,Nickel,Nickel,1,4,19
0e0f,0e0f,0e0feebe70,0e0feebe70,Nickel,Nickel,1,9,20
0e0f,0e0f,0e0feebe70,0e0feebe70,Nickel,Nickel,1,8,23
dd03,dd03,dd03adbec2,dd03adbec2,Nickel,Nickel,1,15,24
dd03,dd03,dd03adbec2,dd03adbec2,Nickel,Nickel,1,19,30
85f0,85f0,85f0782ccf,85f0782ccf,Nickel,Nickel,1,16,26
85f0,85f0,85f0782ccf,85f0782ccf,Nickel,Nickel,1,20,31
6bfc,6bfc,6bfca4ee41,6bfca4ee41,Nickel,Nickel,1,8,30
6bfc,6bfc,6bfca4ee41,6bfca4ee41,Nickel,Nickel,1,9,39
afc3,afc3,afc3fcfde9,afc3fcfde9,Nickel,Nickel,1,16,23
afc3,afc3,afc3fcfde9,afc3fcfde9,Nickel,Nickel,1,17,23
b3ac,b3ac,b3ac369bf4,b3ac369bf4,Nickel,Nickel,1,18,31
b3ac,b3ac,b3ac369bf4,b3ac369bf4,Nickel,Nickel,1,14,30
38ef,38ef,38ef822a2c,38ef822a2c,Nickel,Nickel,1,13,28
38ef,38ef,38ef822a2c,38ef822a2c,Nickel,Nickel,1,12,20
0dd2,0dd2,0dd2c0579c,0dd2c0579c,Nickel,Nickel,1,13,29
0dd2,0dd2,0dd2c0579c,0dd2c0579c,Nickel,Nickel,1,13,24
7a71,7a71,7a7123d9a8,7a7123d9a8,Nickel,Nickel,1,6,23
7a71,7a71,7a7123d9a8,7a7123d9a8,Nickel,Nickel,1,6,25
405e,405e,405e6fb3cc,405e6fb3cc,Nickel,Nickel,1,10,28
405e,405e,405e6fb3cc,405e6fb3cc,Nickel,Nickel,1,10,24
fc45,fc45,fc45467ffe,fc45467ffe,Nickel,Nickel,1,9,30
fc45,fc45,fc45467ffe,fc45467ffe,Nickel,Nickel,1,9,31
d315,d315,d315d706a0,d315d706a0,Nickel,Nickel,1,15,30
d315,d315,d315d706a0,d315d706a0,Nickel,Nickel,1,14,30
382b,382b,382bf71e67,382bf71e67,Nickel,Nickel,1,17,30
382b,382b,382bf71e67,382bf71e67,Nickel,Nickel,1,15,30
a987,a987,a987dc8828,a987dc8828,Nickel,Nickel,1,4,21
a987,a987,a987dc8828,a987dc8828,Nickel,Nickel,1,4,22
2139,2139,21394e4025,21394e4025,Nickel,Nickel,1,18,28
2139,2139,21394e4025,21394e4025,Nickel,Nickel,1,21,30
694b,694b,694b397ab7,694b397ab7,Nickel,Nickel,1,26,31
694b,694b,694b397ab7,694b397ab7,Nickel,Nickel,1,26,31
e94f,e94f,e94f036fc5,e94f036fc5,Nickel,Nickel,1,10,30
e94f,e94f,e94f036fc5,e94f036fc5,Nickel,Nickel,1,6,23
5bd3,5bd3,5bd399d4e4,5bd399d4e4,Nickel,Nickel,1,13,23
5bd3,5bd3,5bd399d4e4,5bd399d4e4,Nickel,Nickel,1,17,30
47e4,47e4,47e4c51fd8,47e4c51fd8,Nickel,Nickel,1,10,31
47e4,47e4,47e4c51fd8,47e4c51fd8,Nickel,Nickel,1,7,32
ebeb,ebeb,ebeb95ffcb,ebeb95ffcb,Nickel,Nickel,1,2,26
ebeb,ebeb,ebeb95ffcb,ebeb95ffcb,Nickel,Nickel,1,1,28
5697,5697,569775ec18,569775ec18,Nickel,Nickel,1,29,35
5697,5697,569775ec18,569775ec18,Nickel,Nickel,1,26,34
54d1,54d1,54d134167c,54d134167c,Nickel,Nickel,1,27,33
54d1,54d1,54d134167c,54d134167c,Nickel,Nickel,1,20,26
c720,c720,c720426380,c720426380,Nickel,Nickel,1,32,33
c720,c720,c720426380,c720426380,Nickel,Nickel,1,28,33
9ff6,9ff6,9ff60e1226,9ff60e1226,Nickel,Nickel,1,14,36
9ff6,9ff6,9ff60e1226,9ff60e1226,Nickel,Nickel,1,14,34
ee89,ee89,ee894fa40f,ee894fa40f,Nickel,Nickel,1,25,38
ee89,ee89,ee894fa40f,ee894fa40f,Nickel,Nickel,1,21,30
a48a,a48a,a48a726321,a48a726321,Nickel,Nickel,1,17,30
a48a,a48a,a48a726321,a48a726321,Nickel,Nickel,1,20,28
f211,f211,f211826ef9,f211826ef9,Nickel,Nickel,1,23,29
f211,f211,f211826ef9,f211826ef9,Nickel,Nickel,1,24,29
3762,3762,376243150e,376243150e,Nickel,Nickel,1,25,31
3762,3762,376243150e,376243150e,Nickel,Nickel,1,23,32
6b19,6b19,6b19906af4,6b19906af4,Nickel,Nickel,1,2,28
6b19,6b19,6b19906af4,6b19906af4,Nickel,Nickel,1,6,32
0294,0294,02947d29e4,02947d29e4,Nickel,Nickel,1,22,30
0294,0294,02947d29e4,02947d29e4,Nickel,Nickel,1,22,31
c047,c047,c047f7f88c,c047f7f88c,Nickel,Nickel,1,17,30
c047,c047,c047f7f88c,c047f7f88c,Nickel,Nickel,1,14,24
2068,2068,20687884b3,20687884b3,Nickel,Nickel,1,13,30
2068,2068,20687884b3,20687884b3,Nickel,Nickel,1,16,34
ea39,ea39,ea393512aa,ea393512aa,Nickel,Nickel,1,18,36
ea39,ea39,ea393512aa,ea393512aa,Nickel,Nickel,1,15,29
ce9f,ce9f,ce9f2741f9,ce9f2741f9,Nickel,Nickel,1,24,36
ce9f,ce9f,ce9f2741f9,ce9f2741f9,Nickel,Nickel,1,22,31
cf64,cf64,cf64a06a77,cf64a06a77,Nickel,Nickel,1,9,31
cf64,cf64,cf64a06a77,cf64a06a77,Nickel,Nickel,1,6,23
e885,e885,e8858205ce,e8858205ce,Nickel,Nickel,1,25,38
e885,e885,e8858205ce,e8858205ce,Nickel,Nickel,1,25,37
3dfe,3dfe,3dfe78c9f1,3dfe78c9f1,Nickel,Nickel,1,16,27
3dfe,3dfe,3dfe78c9f1,3dfe78c9f1,Nickel,Nickel,1,13,30
013b,013b,013b07f331,013b07f331,Nickel,Nickel,1,15,30
013b,013b,013b07f331,013b07f331,Nickel,Nickel,1,18,35
afed,afed,afed40ee94,afed40ee94,Nickel,Nickel,1,3,30
afed,afed,afed40ee94,afed40ee94,Nickel,Nickel,1,6,30
e86c,e86c,e86c75e79f,e86c75e79f,Nickel,Nickel,1,10,30
e86c,e86c,e86c75e79f,e86c75e79f,Nickel,Nickel,1,11,30
d524,d524,d524f12768,d524f12768,Nickel,Nickel,1,11,16
d524,d524,d524f12768,d524f12768,Nickel,Nickel,1,14,17
1dce,1dce,1dcecfe7ef,1dcecfe7ef,Nickel,Nickel,1,14,18
1dce,1dce,1dcecfe7ef,1dcecfe7ef,Nickel,Nickel,1,13,17
e1d1,e1d1,e1d10c4c9a,e1d10c4c9a,Brass,Brass,1,15,20
e1d1,e1d1,e1d10c4c9a,e1d10c4c9a,Brass,Brass,1,15,21
328b,328b,328b732c85,328b732c85,Brass,Brass,1,8,18
328b,328b,328b732c85,328b732c85,Brass,Brass,1,5,18
5f8c,5f8c,5f8cdc8a2c,5f8cdc8a2c,Brass,Brass,1,7,22
5f8c,5f8c,5f8cdc8a2c,5f8cdc8a2c,Brass,Brass,1,4,16
1a77,1a77,1a77ba21c8,1a77ba21c8,Brass,Brass,1,2,19
1a77,1a77,1a77ba21c8,1a77ba21c8,Brass,Brass,1,1,17
3da1,3da1,3da10d4195,3da10d4195,Brass,Brass,1,17,17
3da1,3da1,3da10d4195,3da10d4195,Brass,Brass,1,18,18
d632,d632,d632324bc2,d632324bc2,Brass,Brass,1,13,17
d632,d632,d632324bc2,d632324bc2,Brass,Brass,1,13,19
8c30,8c30,8c30b73ef2,8c30b73ef2,Brass,Brass,1,14,16
8c30,8c30,8c30b73ef2,8c30b73ef2,Brass,Brass,1,14,16
373a,373a,373add11f4,373add11f4,Brass,Brass,1,5,18
373a,373a,373add11f4,373add11f4,Brass,Brass,1,4,19
a98a,a98a,a98af1afc1,a98af1afc1,Nickel,Nickel,1,20,30
a98a,a98a,a98af1afc1,a98af1afc1,Nickel,Nickel,1,18,21
b2ac,b2ac,b2ac88cab3,b2ac88cab3,Nickel,Nickel,1,17,33
b2ac,b2ac,b2ac88cab3,b2ac88cab3,Nickel,Nickel,1,15,24
ff78,ff78,ff784e569a,ff784e569a,Nickel,Nickel,1,17,27
ff78,ff78,ff784e569a,ff784e569a,Nickel,Nickel,1,18,27
2ad6,2ad6,2ad6fa1901,2ad6fa1901,Nickel,Nickel,1,13,17
2ad6,2ad6,2ad6fa1901,2ad6fa1901,Nickel,Nickel,1,15,22
546b,546b,546b9ba3f1,546b9ba3f1,Nickel,Nickel,1,7,17
546b,546b,546b9ba3f1,546b9ba3f1,Nickel,Nickel,1,9,19
6c50,6c50,6c50e883ee,6c50e883ee,Nickel,Nickel,1,8,20
6c50,6c50,6c50e883ee,6c50e883ee,Nickel,Nickel,1,10,24
2aa8,2aa8,2aa81964c7,2aa81964c7,Nickel,Nickel,1,17,25
2aa8,2aa8,2aa81964c7,2aa81964c7,Nickel,Nickel,1,10,18
5a6a,5a6a,5a6aa9ab25,5a6aa9ab25,Nickel,Nickel,1,10,25
5a6a,5a6a,5a6aa9ab25,5a6aa9ab25,Nickel,Nickel,1,9,23
f986,f986,f98663d2ba,f98663d2ba,Nickel,Nickel,1,23,27
f986,f986,f98663d2ba,f98663d2ba,Nickel,Nickel,1,20,20
5c81,5c81,5c81b32c3f,5c81b32c3f,Nickel,Nickel,1,15,21
5c81,5c81,5c81b32c3f,5c81b32c3f,Nickel,Nickel,1,16,19
a997,a997,a997b02036,a997b02036,Nickel,Nickel,1,13,21
a997,a997,a997b02036,a997b02036,Nickel,Nickel,1,10,20
a6a6,a6a6,a6a6430417,a6a6430417,Nickel,Nickel,1,18,20
a6a6,a6a6,a6a6430417,a6a6430417,Nickel,Nickel,1,16,19
0d8b,0d8b,0d8bfd3c4c,0d8bfd3c4c,Nickel,Nickel,1,8,34
0d8b,0d8b,0d8bfd3c4c,0d8bfd3c4c,Nickel,Nickel,1,5,25
751a,751a,751a1cd382,751a1cd382,Nickel,Nickel,1,9,20
751a,751a,751a1cd382,751a1cd382,Nickel,Nickel,1,9,13
f47d,f47d,f47d364427,f47d364427,Nickel,Nickel,1,23,27
f47d,f47d,f47d364427,f47d364427,Nickel,Nickel,1,22,27
c8cf,c8cf,c8cf7b0a72,c8cf7b0a72,Nickel,Nickel,1,16,21
c8cf,c8cf,c8cf7b0a72,c8cf7b0a72,Nickel,Nickel,1,13,23
c28d,c28d,c28d051c91,c28d051c91,Nickel,Nickel,1,17,21
c28d,c28d,c28d051c91,c28d051c91,Nickel,Nickel,1,16,19
9c87,9c87,9c87493e72,9c87493e72,Nickel,Nickel,1,3,22
9c87,9c87,9c87493e72,9c87493e72,Nickel,Nickel,1,7,23
dcee,dcee,dcee693588,dcee693588,Nickel,Nickel,1,17,26
dcee,dcee,dcee693588,dcee693588,Nickel,Nickel,1,18,22
bf39,bf39,bf39a74355,bf39a74355,Nickel,Nickel,1,21,32
bf39,bf39,bf39a74355,bf39a74355,Nickel,Nickel,1,17,24
f32a,f32a,f32a57a32f,f32a57a32f,Nickel,Nickel,1,13,18
f32a,f32a,f32a57a32f,f32a57a32f,Nickel,Nickel,1,13,15
bbc3,bbc3,bbc3c2b96b,bbc3c2b96b,Nickel,Nickel,1,19,28
bbc3,bbc3,bbc3c2b96b,bbc3c2b96b,Nickel,Nickel,1,19,26
40e7,40e7,40e74c90c9,40e74c90c9,Nickel,Nickel,1,4,21
40e7,40e7,40e74c90c9,40e74c90c9,Nickel,Nickel,1,6,16
bd9b,bd9b,bd9ba9bfd9,bd9ba9bfd9,Nickel,Nickel,1,14,30
bd9b,bd9b,bd9ba9bfd9,bd9ba9bfd9,Nickel,Nickel,1,12,31
1663,1663,1663c245ae,1663c245ae,Nickel,Nickel,1,8,22
1663,1663,1663c245ae,1663c245ae,Nickel,Nickel,1,9,35
5def,5def,5def1e2408,5def1e2408,Nickel,Nickel,1,12,28
5def,5def,5def1e2408,5def1e2408,Nickel,Nickel,1,17,19
3919,3919,39199f2515,39199f2515,Nickel,Nickel,1,7,24
3919,3919,39199f2515,39199f2515,Nickel,Nickel,1,8,16
9722,9722,972205bb88,972205bb88,Nickel,Nickel,1,17,30
9722,9722,972205bb88,972205bb88,Nickel,Nickel,1,13,24
2854,2854,2854182fd8,2854182fd8,Nickel,Nickel,1,17,27
2854,2854,2854182fd8,2854182fd8,Nickel,Nickel,1,16,27
d6a2,d6a2,d6a27920cc,d6a27920cc,Nickel,Nickel,1,14,36
d6a2,d6a2,d6a27920cc,d6a27920cc,Nickel,Nickel,1,12,28
f7d1,f7d1,f7d102c093,f7d102c093,Nickel,Nickel,1,11,26
f7d1,f7d1,f7d102c093,f7d102c093,Nickel,Nickel,1,10,24
